num_frames,num_frames_avg,num_packets,num_packets_avg,num_packets_out_avg,num_packets_out_max,num_packets_out_min,num_packets_in_avg,num_packets_in_max,num_packets_in_min,weighted_num_packets_in_avg,weighted_num_packets_in_max,weighted_num_packets_in_min,frac_packets_in_out_avg,frac_packets_in_out_max,frac_packets_in_out_min,frac_packets_in_out_pan_avg,frac_packets_in_out_pan_max,frac_packets_in_out_pan_min,num_packets_equal_src_avg,num_packets_equal_src_max,num_packets_equal_src_min,num_packets_equal_src_pan_avg,num_packets_equal_src_pan_max,num_packets_equal_src_pan_min,num_packets_equal_dest_avg,num_packets_equal_dest_max,num_packets_equal_dest_min,num_packets_equal_dest_pan_avg,num_packets_equal_dest_pan_max,num_packets_equal_dest_pan_min,num_frames_out_avg,num_frames_out_max,num_frames_out_min,num_frames_in_avg,num_frames_in_max,num_frames_in_min,weighted_num_frames_in_avg,weighted_num_frames_in_max,weighted_num_frames_in_min,num_route_msgs,num_forwarded_packets,num_forwarded_packets_avg,num_forwarded_packets_max,num_forwarded_packets_min,num_packets_created_avg,num_packets_created_max,num_packets_created_min,frac_packets_created_acquired_avg,frac_packets_created_acquired_max,frac_packets_created_acquired_min,class
31478,2098,25152,1676,205,1587,29,203,1588,31,96.09,1588.0,199.0,0.26,1,0,0.27,1,0,63,85,29,379,397,207,63,442,41,379,762,327,257,1985,32,255,1981,43,120.12,1981.0,253.33,0,8395,560,1209,108,6,80,29,0.23,1,0,1
31388,2092,25058,1670,205,1573,29,203,1613,30,71.01,772.0,255.0,0.29,1,0,0.13,1,0,63,89,29,379,400,204,63,434,39,379,735,322,257,1962,38,254,1991,35,88.81,946.0,310.33,0,8380,559,1196,99,5,89,29,0.11,1,0,1
31271,2084,25029,1668,204,1608,30,203,1622,29,71.96,945.0,198.33,0.27,1,0,0.2,1,0,63,85,23,379,399,200,63,440,39,379,711,329,256,1992,35,253,2020,35,90.24,1191.0,244.0,0,8334,556,1230,114,5,83,23,0.17,1,0,1
31258,2083,25169,1677,205,1564,24,203,1629,33,102.43,1522.0,181.67,0.29,2,0,0.27,1,0,63,80,24,379,401,203,63,440,37,379,691,324,255,1951,29,253,2030,38,127.05,1881.0,220.67,0,8403,560,1186,86,4,77,24,0.2,1,0,1
31290,2086,25250,1683,205,1577,24,204,1587,32,104.87,1587.0,241.67,0.27,1,0,0.2,1,0,63,88,24,379,398,198,63,429,41,379,699,329,255,1953,36,253,1976,35,130.13,1976.0,299.33,0,8464,564,1198,119,4,85,24,0.18,1,0,1
31179,2078,25210,1680,206,1603,25,204,1659,34,82.02,1396.0,180.0,0.28,2,0,0.2,1,0,63,83,25,379,399,198,63,433,38,379,744,324,255,1990,33,252,2039,39,101.56,1719.0,223.33,0,8443,563,1222,120,4,81,25,0.16,1,0,1
31119,2074,25064,1670,205,1566,30,203,1575,31,79.41,917.0,262.5,0.27,1,0,0.27,1,0,63,81,24,379,402,201,63,443,45,379,729,322,253,1947,36,251,1946,39,98.16,1103.0,322.0,0,8350,557,1185,109,4,78,24,0.18,1,0,1
31607,2107,25088,1672,205,1621,25,203,1669,36,86.84,1398.0,180.0,0.29,2,0,0.27,1,0,63,82,25,379,397,198,63,442,40,379,729,319,259,2043,32,256,2096,44,109.28,1759.0,224.0,0,8410,561,1245,115,3,81,25,0.18,1,0,1
31438,2095,24996,1666,204,1607,30,203,1609,27,82.89,1593.0,276.67,0.23,1,0,0.13,1,0,63,80,30,379,398,201,63,436,39,379,712,323,256,2003,33,254,2000,37,104.22,1978.0,349.0,0,8339,556,1229,119,3,79,30,0.17,1,0,1
31233,2082,25233,1682,205,1604,32,204,1632,37,93.7,1632.0,172.33,0.26,1,0,0.13,1,0,63,86,30,380,400,209,63,431,43,380,717,328,255,1962,37,252,2018,42,116.16,2018.0,213.0,0,8373,558,1222,92,3,86,30,0.27,1,0,1
30612,2040,24770,1651,205,1536,26,202,1572,36,100.2,1572.0,261.33,0.24,2,0,0.13,1,0,63,84,26,379,398,210,63,444,43,379,754,328,253,1903,35,249,1942,39,123.81,1942.0,319.0,0,8278,552,1159,109,3,81,26,0.14,1,0,1
31477,2098,25372,1691,206,1625,23,205,1636,36,91.54,1046.0,259.67,0.26,2,0,0.27,1,0,63,90,23,378,397,200,63,438,39,378,706,323,256,2020,32,254,2032,43,113.7,1289.0,313.33,0,8550,570,1245,113,3,87,23,0.2,1,0,1
30987,2065,25033,1668,205,1591,28,203,1635,35,79.04,1368.0,181.0,0.26,2,0,0.2,1,0,63,83,28,379,398,198,63,429,44,379,730,334,255,1982,31,252,1998,43,98.34,1738.0,228.33,0,8357,557,1212,117,3,81,28,0.12,1,0,1
31881,2125,25490,1699,207,1636,28,205,1603,33,112.51,1538.0,206.33,0.3,1,0,0.13,1,0,63,85,28,379,401,206,63,433,43,379,729,316,259,2031,31,257,2028,43,140.71,1895.0,264.67,0,8555,570,1256,101,3,84,28,0.16,1,0,1
32146,2143,25376,1691,206,1606,25,205,1630,36,84.25,1521.0,260.33,0.27,2,0,0.2,1,0,63,85,25,378,399,200,63,427,39,378,717,330,262,2042,36,260,2074,43,106.85,1955.0,340.33,0,8500,567,1225,101,2,82,25,0.24,1,0,1
31773,2118,25418,1694,207,1639,22,205,1665,35,92.86,1615.0,245.0,0.27,2,0,0.2,1,0,63,83,22,380,400,205,63,448,35,380,765,322,259,2045,29,257,2107,43,116.13,1988.0,305.0,0,8530,569,1257,116,2,80,22,0.14,1,0,1
31401,2093,24988,1665,204,1542,25,202,1558,32,89.57,965.0,266.67,0.27,1,0,0.33,1,0,63,83,25,379,405,202,63,443,42,379,753,300,256,1946,29,254,1975,32,112.6,1233.0,331.67,0,8329,555,1161,93,2,79,25,0.12,1,0,1
31697,2113,25164,1677,204,1610,22,203,1645,34,82.05,1518.0,188.0,0.27,2,0,0.27,1,0,63,83,22,379,399,197,63,414,45,379,702,323,257,2026,29,256,2113,38,102.39,1884.0,233.33,0,8368,558,1230,117,2,81,22,0.2,1,0,1
30974,2064,25042,1669,205,1627,28,203,1638,35,102.42,1638.0,244.0,0.24,2,0,0.13,1,0,63,81,28,378,400,206,63,436,43,378,759,315,254,1992,36,251,2028,44,126.18,2015.0,304.0,0,8379,559,1246,112,2,77,28,0.17,1,0,1
31439,2095,25399,1693,207,1616,21,205,1664,33,72.82,982.0,190.0,0.27,2,0,0.2,1,0,63,83,21,380,399,201,63,440,42,380,765,311,256,2021,28,254,2066,40,90.14,1201.0,239.67,0,8458,564,1236,118,2,82,21,0.16,1,0,1
31283,2085,25119,1674,205,1567,26,203,1611,34,85.57,975.0,203.33,0.27,1,0,0.33,1,0,63,80,26,378,400,202,63,442,41,378,730,306,255,1966,27,253,2010,40,106.08,1202.0,255.0,0,8396,560,1187,100,2,79,26,0.16,1,0,1
30985,2065,25059,1670,204,1548,29,203,1589,37,89.0,1467.0,241.0,0.31,2,0,0.2,1,0,63,92,29,377,398,198,63,420,40,377,725,324,253,1949,37,251,1997,41,109.81,1837.0,293.33,0,8338,556,1187,121,2,89,29,0.11,1,0,1
31339,2089,25398,1693,207,1577,29,205,1612,35,82.5,1451.0,243.67,0.29,1,0,0.13,1,0,63,86,23,379,399,203,63,432,39,379,733,301,256,1968,37,253,2000,42,101.86,1766.0,302.67,0,8512,567,1197,125,2,84,23,0.2,1,0,1
31725,2115,25269,1684,207,1604,28,204,1608,30,76.55,940.0,185.67,0.29,1,0,0.33,1,0,63,77,28,379,399,203,63,432,43,379,740,311,259,2025,34,257,2018,35,95.99,1179.0,231.67,0,8512,567,1224,110,2,75,28,0.21,1,0,1
31323,2088,25201,1680,206,1626,29,204,1608,29,80.43,1036.0,265.0,0.26,2,0,0.13,1,0,63,89,26,379,397,199,63,439,38,379,728,308,256,2003,38,253,1994,33,99.84,1276.0,330.33,0,8433,562,1248,107,2,84,26,0.17,1,0,1
31618,2107,25325,1688,207,1627,31,205,1688,24,93.7,1688.0,260.33,0.24,1,0,0.27,1,0,63,78,31,380,404,202,63,446,38,380,738,321,258,2053,35,256,2127,30,117.13,2127.0,326.67,0,8534,569,1245,92,2,76,31,0.21,1,0,1
32006,2133,25299,1686,206,1601,31,204,1613,37,91.26,1361.0,253.33,0.27,1,0,0.2,1,0,63,88,31,379,398,204,63,441,43,379,723,310,260,2038,37,258,2042,43,115.5,1692.0,321.67,0,8479,565,1225,96,2,83,31,0.16,1,0,1
31673,2111,25174,1678,205,1626,28,204,1646,35,85.24,1024.0,242.33,0.29,1,0,0.33,1,0,63,89,28,379,401,199,63,434,37,379,705,332,257,2043,37,256,2092,43,106.37,1261.0,296.33,0,8408,561,1248,112,2,87,28,0.22,1,0,1
32002,2133,25474,1698,207,1608,26,205,1606,32,95.37,1580.0,237.0,0.3,2,0,0.2,1,0,63,84,26,379,399,198,63,436,44,379,731,318,260,2021,33,258,2001,41,120.08,1970.0,293.0,0,8535,569,1230,92,2,81,26,0.18,1,0,1
31557,2103,25222,1681,206,1589,26,204,1594,35,69.2,684.0,256.67,0.27,2,0,0.13,1,0,63,83,25,379,402,201,63,435,43,379,722,325,258,1991,31,255,1990,42,86.66,856.0,321.67,0,8419,561,1211,105,2,82,25,0.13,1,0,1
31128,2075,25123,1674,204,1544,29,203,1567,33,79.29,1346.0,265.0,0.24,1,0,0.13,1,0,63,87,29,378,401,202,63,425,41,378,705,307,253,1893,37,251,1929,38,98.24,1670.0,323.33,0,8359,557,1167,106,1,85,29,0.22,1,0,1
31199,2079,25094,1672,206,1565,26,203,1568,29,80.01,1040.0,261.5,0.22,1,0,0.27,1,0,63,81,26,379,397,197,63,452,42,379,769,313,256,1950,28,253,1976,38,99.47,1283.0,332.0,0,8415,561,1187,122,1,79,26,0.14,1,0,1
31298,2086,25235,1682,206,1595,22,204,1592,34,99.46,1592.0,259.0,0.28,2,0,0.2,1,0,63,79,22,380,402,204,63,434,39,380,748,319,256,1983,28,254,1997,37,123.38,1997.0,309.0,0,8433,562,1214,111,1,77,22,0.17,1,0,1
31388,2092,25007,1667,205,1619,27,202,1641,33,74.7,973.0,189.33,0.28,2,0,0.2,1,0,63,81,27,379,400,198,63,437,44,379,710,332,256,2034,35,254,2054,40,93.82,1202.0,232.0,0,8315,554,1240,115,1,78,27,0.19,1,0,1
31578,2105,25163,1677,206,1581,29,204,1602,35,91.31,1602.0,177.67,0.28,1,0,0.2,1,0,63,85,29,379,396,206,63,449,37,379,759,317,258,1978,34,256,2014,41,114.53,2014.0,217.67,0,8444,563,1204,111,1,85,29,0.17,1,0,1
30910,2060,24993,1666,205,1596,31,203,1629,30,98.95,1564.0,255.0,0.23,2,0,0.2,1,0,63,84,29,379,400,206,63,447,42,379,750,317,253,1978,38,251,2016,40,122.64,1928.0,314.0,0,8336,556,1218,124,1,80,29,0.22,1,0,1
31150,2076,25074,1671,206,1630,26,203,1647,34,107.39,1607.0,201.33,0.26,2,0,0.2,1,0,63,82,26,379,397,198,63,446,37,379,741,333,256,2029,30,253,2020,39,133.66,2006.0,250.0,0,8438,563,1249,108,1,79,26,0.21,1,0,1
31534,2102,25472,1698,207,1606,26,205,1645,33,68.22,845.0,185.33,0.24,2,0,0.2,1,0,63,77,26,379,395,208,63,420,41,379,724,319,257,2035,33,254,2069,38,84.58,1046.0,221.33,0,8568,571,1228,115,1,76,26,0.17,1,0,1
31817,2121,25324,1688,207,1612,29,205,1619,32,92.16,1544.0,246.67,0.23,2,0,0.27,1,0,63,81,29,378,399,200,63,438,43,378,712,321,259,2053,36,257,2067,38,115.37,1947.0,311.0,0,8542,569,1233,109,1,80,29,0.17,1,0,1
31686,2112,25276,1685,206,1606,29,204,1630,32,87.41,1404.0,280.0,0.33,2,0,0.27,1,0,63,85,29,379,404,202,63,433,42,379,714,303,258,1989,38,256,2038,39,109.57,1758.0,355.67,0,8437,562,1227,101,1,80,29,0.16,1,0,1
31587,2105,25248,1683,206,1603,27,204,1616,34,88.95,1616.0,237.5,0.29,2,0,0.27,1,0,63,84,27,379,398,204,63,448,39,379,730,330,258,2008,36,255,2021,39,111.72,2021.0,288.0,0,8473,565,1223,87,1,84,27,0.21,1,0,1
31812,2120,25125,1675,206,1603,28,204,1631,36,70.82,996.0,189.67,0.28,1,0,0.27,1,0,63,84,28,379,396,210,63,462,43,379,756,333,260,2030,36,258,2046,45,89.74,1289.0,238.33,0,8456,564,1225,132,1,82,28,0.17,1,0,1
31374,2091,25161,1677,205,1613,23,203,1596,33,103.47,1596.0,202.0,0.23,2,0,0.13,1,0,63,82,23,379,400,201,63,435,40,379,732,318,256,2024,28,254,1980,44,128.96,1980.0,261.0,0,8425,562,1238,120,1,80,23,0.2,1,0,1
31478,2098,24903,1660,204,1552,24,202,1613,32,96.31,1538.0,181.33,0.28,2,0,0.2,1,0,63,79,24,379,397,203,63,420,43,379,715,318,258,1948,36,255,2043,38,121.68,1961.0,228.33,0,8250,550,1172,123,1,76,24,0.21,1,0,1
31723,2114,25210,1680,206,1630,24,204,1648,36,85.86,1566.0,285.33,0.24,2,0,0.2,1,0,63,84,24,379,398,198,63,438,39,379,767,312,259,2078,31,257,2092,41,108.6,1983.0,355.67,0,8436,562,1250,80,1,80,24,0.17,1,0,1
32000,2133,25222,1681,206,1595,30,204,1636,31,100.14,1636.0,242.33,0.31,2,0,0.2,1,0,63,82,30,379,397,201,63,426,42,379,714,318,261,2051,36,259,2096,38,127.22,2096.0,306.33,0,8441,563,1217,131,1,79,30,0.19,1,0,1
31009,2067,24941,1662,206,1602,30,203,1614,31,95.19,1367.0,294.33,0.3,2,0,0.2,1,0,63,86,28,379,398,199,63,446,39,379,743,308,256,2008,38,253,2024,36,118.49,1706.0,363.33,0,8384,559,1221,91,1,84,28,0.2,1,0,1
31546,2103,25186,1679,205,1587,29,203,1626,34,95.45,1479.0,179.67,0.28,2,0,0.2,1,0,63,83,29,379,398,203,63,437,39,379,714,323,255,1990,35,254,2052,40,119.07,1798.0,228.0,0,8335,556,1210,117,1,83,29,0.18,1,0,1
31143,2076,25164,1677,205,1607,27,204,1605,33,103.03,1581.0,186.0,0.31,1,0,0.33,1,0,63,82,27,379,399,204,63,436,40,379,721,331,254,1959,33,252,1986,39,127.65,1986.0,223.0,0,8400,560,1227,111,1,81,27,0.19,1,0,1
31662,2110,25189,1679,206,1613,23,203,1662,35,62.45,632.0,249.67,0.3,2,0,0.13,1,0,63,87,23,379,399,198,63,444,42,379,764,326,259,2049,30,256,2127,42,78.69,809.0,314.5,0,8405,560,1231,100,1,87,23,0.2,1,0,1
31046,2069,25082,1672,205,1576,23,203,1577,31,73.52,897.0,187.0,0.27,2,0,0.2,1,0,63,88,23,379,399,204,63,437,41,379,719,319,254,1947,32,251,1958,35,91.06,1102.0,225.33,0,8330,555,1193,102,1,83,23,0.19,1,0,1
31743,2116,25390,1692,207,1634,26,205,1622,34,94.5,1622.0,185.67,0.28,2,0,0.13,1,0,63,82,26,379,400,202,63,438,40,379,716,324,259,2031,29,256,2029,42,118.04,2029.0,230.33,0,8537,569,1253,109,1,77,26,0.19,1,0,1
31101,2073,24909,1660,204,1582,29,202,1645,34,96.3,1645.0,184.67,0.27,2,0,0.27,1,0,63,89,23,379,398,201,63,442,40,379,741,328,255,1961,35,253,2048,36,120.16,2048.0,227.67,0,8294,553,1199,99,1,84,23,0.12,1,0,1
31563,2104,25147,1676,205,1610,26,203,1636,34,87.61,1538.0,237.67,0.26,2,0,0.2,1,0,63,90,26,379,398,195,63,429,39,379,714,308,257,2006,34,255,2033,38,110.42,1962.0,302.33,0,8371,558,1234,110,1,88,26,0.17,1,0,1
31821,2121,25332,1688,206,1585,30,204,1561,33,93.58,1561.0,264.0,0.26,1,0,0.2,1,0,63,81,25,379,397,201,63,432,37,379,712,318,259,1967,38,257,1945,38,118.18,1945.0,335.33,0,8415,561,1204,96,1,79,25,0.18,1,0,1
31187,2079,25168,1677,206,1614,28,204,1634,34,83.92,1487.0,194.0,0.28,2,0,0.2,1,0,63,85,28,379,398,207,63,442,41,379,717,314,255,2013,35,253,2020,42,103.96,1852.0,241.67,0,8413,561,1237,124,1,81,28,0.21,1,0,1
31721,2114,25315,1687,206,1606,26,205,1639,32,90.83,1639.0,254.33,0.32,2,0,0.2,1,0,63,87,26,380,402,209,63,458,41,380,812,326,258,2011,32,256,2049,37,113.91,2049.0,317.67,0,8480,565,1226,96,1,87,26,0.21,1,0,1
32052,2136,25313,1687,206,1581,20,204,1598,34,102.89,1598.0,259.67,0.32,2,0,0.27,1,0,63,79,20,378,396,200,63,445,38,378,746,324,260,2013,27,258,2018,40,129.88,2018.0,321.33,0,8473,565,1199,111,1,78,20,0.2,1,0,1
31901,2126,25248,1683,206,1631,27,204,1660,34,97.75,1660.0,251.33,0.32,2,0,0.2,1,0,63,84,27,379,398,203,63,434,42,379,731,333,260,2064,32,258,2101,42,123.41,2101.0,314.67,0,8439,563,1251,105,1,82,27,0.2,1,0,1
32079,2138,25410,1694,207,1623,26,205,1634,33,94.66,1567.0,253.0,0.29,2,0,0.13,1,0,63,82,26,380,397,208,63,438,45,380,751,330,260,2054,29,259,2059,35,118.98,1964.0,322.67,0,8523,568,1244,102,1,82,26,0.21,1,0,1
31770,2118,25243,1682,206,1585,25,204,1639,29,81.28,1003.0,181.0,0.32,1,0,0.2,1,0,63,81,25,378,400,211,63,448,45,378,761,325,259,1986,27,256,2053,32,102.29,1264.0,227.67,0,8453,564,1209,116,1,79,25,0.22,1,0,1
31833,2122,25199,1679,205,1593,24,203,1602,30,69.84,960.0,243.0,0.33,2,0,0.2,1,0,63,88,24,379,400,201,63,452,42,379,744,320,260,2041,28,257,2037,39,87.78,1178.0,308.0,0,8383,559,1211,117,1,85,24,0.2,1,0,1
31070,2071,25178,1678,206,1622,27,204,1624,36,80.44,1396.0,189.0,0.27,1,0,0.13,1,0,63,90,27,379,403,199,63,430,44,379,738,315,253,1970,35,252,1975,39,99.4,1689.0,233.33,0,8419,561,1241,119,1,87,27,0.21,1,0,1
31299,2086,25089,1672,205,1639,32,203,1661,31,85.46,1041.0,189.67,0.24,1,0,0.27,1,0,63,82,31,379,399,209,63,439,40,379,730,327,256,2020,40,254,2082,36,106.51,1282.0,225.67,0,8333,556,1260,126,1,81,31,0.16,1,0,1
31338,2089,25070,1671,204,1599,27,203,1636,36,78.47,1000.0,186.0,0.27,2,0,0.13,1,0,63,81,27,378,395,206,63,427,37,378,726,329,255,2013,31,253,2035,41,97.98,1245.0,236.67,0,8330,555,1223,115,1,79,27,0.19,1,0,1
31529,2101,25290,1686,205,1614,25,204,1655,34,121.75,1655.0,244.33,0.3,2,0,0.2,1,0,63,84,25,379,399,196,63,440,43,379,733,332,256,2028,26,254,2070,40,151.98,2070.0,305.67,0,8395,560,1234,97,1,81,25,0.14,1,0,1
31474,2098,25329,1688,206,1576,33,204,1648,33,103.23,1648.0,192.0,0.24,2,0,0.27,1,0,63,84,25,379,401,203,63,445,42,379,750,319,257,1960,41,254,2055,43,128.25,2055.0,238.33,0,8478,565,1202,104,1,80,25,0.16,1,0,1
31077,2071,25178,1678,206,1649,27,203,1689,34,90.42,1053.0,191.33,0.28,1,0,0.27,1,0,63,87,27,379,398,202,63,449,44,379,748,306,254,2026,34,251,2093,40,111.7,1312.0,231.67,0,8405,560,1268,119,1,83,27,0.2,1,0,1
31198,2079,25065,1671,204,1618,26,203,1626,33,97.02,1545.0,286.0,0.3,2,0,0.13,1,0,63,84,26,379,399,202,63,423,44,379,715,310,254,2009,30,253,2033,44,120.5,1918.0,354.0,0,8352,557,1240,108,1,80,26,0.19,1,0,1
31679,2111,25296,1686,205,1606,28,204,1631,32,103.26,1344.0,179.67,0.27,1,0,0.2,1,0,63,84,28,379,401,210,63,434,39,379,718,312,257,2001,37,255,2037,40,128.35,1682.0,228.0,0,8428,562,1228,111,1,81,28,0.22,1,0,1
31472,2098,25144,1676,205,1602,29,203,1611,36,104.54,1495.0,182.67,0.26,2,0,0.2,1,0,63,83,27,380,403,204,63,433,44,380,718,330,257,1984,34,255,1981,40,130.88,1870.0,228.33,0,8340,556,1222,113,1,80,27,0.19,1,0,1
31476,2098,25151,1676,206,1600,23,204,1616,32,71.12,932.0,186.67,0.28,2,0,0.13,1,0,63,81,23,379,402,199,63,439,42,379,728,338,258,1997,33,255,2025,37,89.19,1198.0,239.67,0,8466,564,1223,131,1,77,23,0.18,1,0,1
31503,2100,25302,1686,205,1593,32,204,1669,29,105.28,1547.0,183.67,0.26,1,0,0.2,1,0,63,82,32,379,397,205,63,437,40,379,749,307,256,1985,33,254,2066,33,130.83,1947.0,224.67,0,8420,561,1214,133,1,79,32,0.21,1,0,1
31817,2121,25278,1685,206,1603,21,205,1598,34,97.65,1590.0,282.67,0.26,2,0,0.2,1,0,63,83,21,379,400,205,63,435,41,379,749,327,260,2012,24,257,2008,40,122.58,2000.0,354.33,0,8504,567,1223,112,1,81,21,0.13,1,0,1
31928,2128,25283,1685,206,1611,25,204,1637,37,82.15,1025.0,190.0,0.23,1,0,0.2,1,0,63,85,25,380,399,203,63,446,46,380,735,325,259,2014,26,258,2071,49,103.86,1306.0,238.67,0,8398,560,1231,101,1,80,25,0.19,1,0,1
31442,2096,25193,1679,205,1613,27,204,1656,32,90.66,1656.0,250.0,0.24,2,0,0.2,1,0,63,82,27,379,397,202,63,419,45,379,732,325,256,1968,31,255,2007,39,112.78,1996.0,310.67,0,8421,561,1232,107,1,78,27,0.14,1,0,1
31413,2094,25242,1682,206,1589,27,204,1620,27,109.2,1620.0,251.33,0.31,2,0,0.2,1,0,63,92,27,379,396,206,63,432,38,379,738,316,255,1969,33,253,2011,30,135.62,2011.0,318.67,0,8372,558,1209,116,1,88,27,0.16,1,0,1
31609,2107,25191,1679,206,1592,31,204,1633,30,101.63,1547.0,300.0,0.27,1,0,0.27,1,0,63,82,31,379,396,208,63,435,39,379,718,325,258,2008,37,256,2051,42,127.3,1948.0,372.67,0,8440,563,1214,113,1,78,31,0.17,1,0,1
31474,2098,25388,1692,207,1598,27,205,1634,25,69.6,747.0,189.67,0.26,1,0,0.2,1,0,63,81,27,379,396,203,63,437,39,379,721,325,257,1992,33,254,2046,27,86.5,927.0,235.0,0,8519,568,1222,114,1,80,27,0.18,1,0,1
31458,2097,24955,1663,204,1591,25,202,1591,30,81.24,1579.0,240.67,0.3,1,0,0.13,1,0,63,82,25,378,396,206,63,434,40,378,744,313,257,1986,29,254,2004,36,102.58,2004.0,300.67,0,8315,554,1209,99,1,81,25,0.19,1,0,1
31597,2106,25139,1675,205,1610,24,203,1667,32,88.13,1529.0,249.5,0.28,2,0,0.13,1,0,63,85,24,378,401,201,63,433,35,378,733,314,257,2011,30,255,2079,36,110.4,1890.0,308.5,0,8393,560,1232,91,1,82,24,0.16,1,0,1
31238,2082,25198,1679,206,1607,29,204,1645,26,89.14,1080.0,192.67,0.3,2,0,0.27,1,0,63,85,29,379,401,201,63,437,43,379,710,334,255,1976,33,253,2007,32,110.17,1324.0,247.67,0,8452,563,1228,109,1,80,29,0.2,1,0,1
31466,2097,25217,1681,205,1568,27,204,1609,32,80.09,935.0,178.33,0.27,2,0,0.13,1,0,63,80,27,379,402,195,63,443,39,379,768,319,255,1964,33,254,2011,41,99.95,1187.0,220.0,0,8397,560,1190,107,1,77,27,0.17,1,0,1
31196,2079,25138,1675,206,1565,23,204,1594,34,91.29,1594.0,245.0,0.23,1,0,0.2,1,0,63,79,23,379,400,196,63,435,36,379,737,318,256,1959,29,253,1988,42,113.49,1988.0,304.67,0,8394,560,1185,100,1,78,23,0.19,1,0,1
31585,2105,25144,1676,205,1639,28,203,1687,35,97.37,1604.0,195.0,0.26,2,0,0.13,1,0,63,80,26,378,401,201,63,432,42,378,719,312,258,2072,35,255,2130,45,122.0,2030.0,245.67,0,8366,558,1263,102,1,80,26,0.21,1,0,1
31089,2072,25115,1674,205,1609,29,203,1632,33,90.29,1603.0,235.67,0.28,1,0,0.2,1,0,63,90,29,379,399,209,63,433,43,379,698,333,254,1987,36,252,2036,40,111.98,2017.0,288.33,0,8320,555,1228,113,1,82,29,0.2,1,0,1
31444,2096,25231,1682,205,1573,24,204,1588,31,112.18,1588.0,197.33,0.28,1,0,0.13,1,0,63,93,24,380,401,194,63,435,39,380,717,328,255,1954,28,253,1961,36,139.55,1961.0,249.67,0,8382,559,1192,121,1,88,24,0.18,1,0,1
31744,2116,25470,1698,207,1604,23,205,1650,33,93.95,1582.0,257.67,0.31,1,0,0.2,1,0,63,88,23,378,398,198,63,442,41,378,732,318,258,1995,26,256,2064,38,116.99,1988.0,319.0,0,8583,572,1224,117,1,87,23,0.16,1,0,1
31277,2085,25000,1666,205,1571,24,203,1598,36,94.62,1382.0,242.33,0.24,2,0,0.2,1,0,63,85,24,379,399,209,63,443,42,379,726,323,257,1976,29,253,1988,41,118.41,1733.0,296.0,0,8332,555,1191,140,1,84,24,0.14,1,0,1
31799,2119,25188,1679,206,1637,31,204,1625,30,92.49,1591.0,255.33,0.27,1,0,0.27,1,0,63,85,30,378,398,206,63,438,39,378,732,319,260,2071,36,257,2031,36,116.78,1988.0,334.33,0,8453,564,1258,85,1,82,30,0.12,1,0,1
31749,2116,25255,1683,206,1638,26,204,1654,33,100.65,1654.0,240.0,0.29,1,0,0.2,1,0,63,84,26,380,400,203,63,421,44,380,732,333,258,2042,31,257,2050,40,126.19,2050.0,298.0,0,8461,564,1255,103,1,80,26,0.19,1,0,1
31197,2079,25076,1671,205,1579,29,203,1570,32,78.54,972.0,258.5,0.22,2,0,0.2,1,0,63,89,29,379,399,203,63,446,40,379,753,319,255,1963,37,252,1953,42,97.82,1219.0,317.0,0,8312,554,1198,122,1,87,29,0.16,1,0,1
31859,2123,25169,1677,205,1557,29,203,1572,35,117.09,1572.0,192.0,0.3,2,0,0.27,1,0,63,86,29,378,404,202,63,425,40,378,717,314,259,1961,38,257,1983,41,148.21,1983.0,243.67,0,8338,556,1178,119,1,85,29,0.18,1,0,1
31444,2096,25379,1691,206,1639,27,205,1644,36,89.65,1385.0,239.33,0.31,1,0,0.27,1,0,63,95,27,379,407,193,63,420,41,379,718,322,256,2017,32,254,2028,46,111.17,1708.0,294.67,0,8464,564,1260,105,1,91,27,0.22,1,0,1
31142,2076,25140,1676,206,1601,28,204,1615,34,83.45,1337.0,252.33,0.23,2,0,0.27,1,0,63,82,28,378,397,208,63,432,40,378,736,327,255,1988,33,252,2013,38,103.19,1670.0,322.0,0,8467,564,1218,112,1,80,28,0.14,1,0,1
31128,2075,25103,1673,205,1606,29,203,1620,35,97.47,1619.0,172.33,0.23,2,0,0.27,1,0,63,80,29,378,399,199,63,434,44,378,744,313,255,1980,35,252,2014,41,120.8,1980.0,212.0,0,8432,562,1227,98,1,76,29,0.16,1,0,1
32217,2147,25255,1683,206,1607,26,204,1632,33,98.24,1632.0,207.0,0.29,1,0,0.2,1,0,63,83,25,380,400,200,63,428,42,380,719,334,261,2015,28,260,2054,40,124.8,2054.0,260.33,0,8422,561,1226,115,1,81,25,0.18,1,0,1
31453,2096,24922,1661,204,1630,28,202,1681,36,70.14,723.0,264.33,0.27,1,0,0.13,1,0,63,82,28,378,400,201,63,435,40,378,734,321,258,2076,33,255,2141,44,88.58,925.0,338.67,0,8320,555,1252,96,1,80,28,0.14,1,0,1
31416,2094,25001,1666,205,1591,28,203,1606,31,112.53,1606.0,174.0,0.29,1,0,0.13,1,0,63,82,28,378,398,206,63,441,41,378,739,309,258,2002,30,255,2044,40,142.07,2044.0,215.33,0,8355,557,1209,109,1,81,28,0.19,1,0,1
31435,2095,25199,1679,205,1590,27,203,1628,33,83.83,1033.0,246.33,0.3,1,0,0.13,1,0,63,85,27,379,403,206,63,429,44,379,722,324,255,1990,32,254,2029,41,104.61,1275.0,298.67,0,8352,557,1213,102,1,82,27,0.2,1,0,1
